UTC,Latitude,Longitude,Altitude
2025/03/18 - 17:05:48,49.38445915,1.06809438,0
2025/03/18 - 17:05:49,49.38445923,1.06809443,0
2025/03/18 - 17:05:50,49.38445921,1.06809446,0
2025/03/18 - 17:05:51,49.38445925,1.06809445,0
2025/03/18 - 17:05:52,49.38445928,1.06809441,0
2025/03/18 - 17:05:53,49.38445932,1.06809445,0
2025/03/18 - 17:05:54,49.38445931,1.06809448,0
2025/03/18 - 17:05:55,49.38445928,1.06809462,0
2025/03/18 - 17:05:56,49.38445926,1.06809467,0
2025/03/18 - 17:05:57,49.38445923,1.06809471,0
2025/03/18 - 17:05:58,49.38445925,1.06809461,0
2025/03/18 - 17:05:59,49.38445904,1.06809491,0
2025/03/18 - 17:06:00,49.38445913,1.06809490,0
2025/03/18 - 17:06:01,49.38445914,1.06809490,0
2025/03/18 - 17:06:02,49.38445913,1.06809498,0
2025/03/18 - 17:06:03,49.38445910,1.06809502,0
2025/03/18 - 17:06:04,49.38445898,1.06809505,0
2025/03/18 - 17:06:05,49.38445892,1.06809520,0
2025/03/18 - 17:06:06,49.38445887,1.06809520,0
2025/03/18 - 17:06:07,49.38445891,1.06809518,0
2025/03/18 - 17:06:08,49.38445885,1.06809522,0
2025/03/18 - 17:06:09,49.38445889,1.06809522,0
2025/03/18 - 17:06:10,49.38445880,1.06809519,0
2025/03/18 - 17:06:11,49.38445881,1.06809532,0
2025/03/18 - 17:06:12,49.38445877,1.06809540,0
2025/03/18 - 17:06:13,49.38445865,1.06809538,0
2025/03/18 - 17:06:14,49.38445876,1.06809524,0
2025/03/18 - 17:06:15,49.38445877,1.06809531,0
2025/03/18 - 17:06:16,49.38445871,1.06809542,0
2025/03/18 - 17:06:17,49.38445867,1.06809539,0
2025/03/18 - 17:06:18,49.38445854,1.06809546,0
2025/03/18 - 17:06:19,49.38445854,1.06809552,0
2025/03/18 - 17:06:20,49.38445868,1.06809516,0
2025/03/18 - 17:06:21,49.38445870,1.06809512,0
2025/03/18 - 17:06:22,49.38445861,1.06809512,0
2025/03/18 - 17:06:23,49.38445855,1.06809507,0
2025/03/18 - 17:06:24,49.38445864,1.06809511,0
2025/03/18 - 17:06:25,49.38445852,1.06809511,0
2025/03/18 - 17:06:26,49.38445872,1.06809514,0
2025/03/18 - 17:06:27,49.38445864,1.06809524,0
2025/03/18 - 17:06:28,49.38445868,1.06809516,0
2025/03/18 - 17:06:29,49.38445874,1.06809514,0
2025/03/18 - 17:06:30,49.38445874,1.06809492,0
2025/03/18 - 17:06:31,49.38445862,1.06809505,0
2025/03/18 - 17:06:32,49.38445858,1.06809507,0
2025/03/18 - 17:06:33,49.38445844,1.06809523,0
2025/03/18 - 17:06:34,49.38445846,1.06809525,0
2025/03/18 - 17:06:35,49.38445844,1.06809531,0
2025/03/18 - 17:06:36,49.38445838,1.06809531,0
2025/03/18 - 17:06:37,49.38445841,1.06809537,0
2025/03/18 - 17:06:38,49.38445835,1.06809539,0
2025/03/18 - 17:06:39,49.38445836,1.06809546,0
2025/03/18 - 17:06:40,49.38445835,1.06809545,0
2025/03/18 - 17:06:41,49.38445830,1.06809542,0
2025/03/18 - 17:06:42,49.38445824,1.06809547,0
2025/03/18 - 17:06:43,49.38445823,1.06809552,0
2025/03/18 - 17:06:44,49.38445826,1.06809553,0
2025/03/18 - 17:06:45,49.38445813,1.06809548,0
2025/03/18 - 17:06:46,49.38445806,1.06809546,0
2025/03/18 - 17:06:47,49.38445798,1.06809554,0
2025/03/18 - 17:06:48,49.38445797,1.06809556,0
2025/03/18 - 17:06:49,49.38445788,1.06809560,0
2025/03/18 - 17:06:50,49.38445788,1.06809565,0
2025/03/18 - 17:06:51,49.38445784,1.06809568,0
2025/03/18 - 17:06:52,49.38445791,1.06809546,0
2025/03/18 - 17:06:53,49.38445791,1.06809549,0
2025/03/18 - 17:06:54,49.38445782,1.06809560,0
2025/03/18 - 17:06:55,49.38445783,1.06809576,0
2025/03/18 - 17:06:56,49.38445774,1.06809589,0
2025/03/18 - 17:06:57,49.38445768,1.06809601,0
2025/03/18 - 17:06:58,49.38445763,1.06809618,0
2025/03/18 - 17:06:59,49.38445754,1.06809608,0
2025/03/18 - 17:07:00,49.38445747,1.06809593,0
2025/03/18 - 17:07:01,49.38445736,1.06809589,0
2025/03/18 - 17:07:02,49.38445722,1.06809594,0
2025/03/18 - 17:07:03,49.38445709,1.06809613,0
2025/03/18 - 17:07:04,49.38445712,1.06809612,0
2025/03/18 - 17:07:05,49.38445717,1.06809613,0
2025/03/18 - 17:07:06,49.38445709,1.06809594,0
2025/03/18 - 17:07:07,49.38445715,1.06809555,0
2025/03/18 - 17:07:08,49.38445710,1.06809541,0
2025/03/18 - 17:07:09,49.38445719,1.06809533,0
2025/03/18 - 17:07:10,49.38445732,1.06809548,0
2025/03/18 - 17:07:11,49.38445729,1.06809541,0
