UTC,Latitude,Longitude,Altitude
2025/03/18 - 16:14:33,49.38550737,1.06863751,0
2025/03/18 - 16:14:34,49.38551541,1.06864881,0
2025/03/18 - 16:14:35,49.38552432,1.06866204,0
2025/03/18 - 16:14:36,49.38553352,1.06867592,0
2025/03/18 - 16:14:37,49.38554239,1.06868820,0
2025/03/18 - 16:14:38,49.38555054,1.06869880,0
2025/03/18 - 16:14:39,49.38555834,1.06870894,0
2025/03/18 - 16:14:40,49.38556647,1.06872073,0
2025/03/18 - 16:14:41,49.38557429,1.06873134,0
2025/03/18 - 16:14:42,49.38558152,1.06874072,0
2025/03/18 - 16:14:43,49.38558733,1.06875061,0
2025/03/18 - 16:14:44,49.38559869,1.06876102,0
2025/03/18 - 16:14:45,49.38560847,1.06877087,0
2025/03/18 - 16:14:46,49.38561952,1.06878074,0
2025/03/18 - 16:14:47,49.38563204,1.06879365,0
2025/03/18 - 16:14:48,49.38564078,1.06880507,0
2025/03/18 - 16:14:49,49.38564998,1.06881610,0
2025/03/18 - 16:14:50,49.38565788,1.06882828,0
2025/03/18 - 16:14:51,49.38566641,1.06884188,0
2025/03/18 - 16:14:52,49.38567492,1.06885308,0
2025/03/18 - 16:14:53,49.38568574,1.06886657,0
2025/03/18 - 16:14:54,49.38569585,1.06888012,0
2025/03/18 - 16:14:55,49.38570575,1.06889506,0
2025/03/18 - 16:14:56,49.38571688,1.06891056,0
2025/03/18 - 16:14:57,49.38572795,1.06892231,0
2025/03/18 - 16:14:58,49.38573990,1.06893136,0
2025/03/18 - 16:14:59,49.38574926,1.06893860,0
2025/03/18 - 16:15:00,49.38575675,1.06895091,0
2025/03/18 - 16:15:01,49.38576586,1.06895791,0
2025/03/18 - 16:15:02,49.38576803,1.06896528,0
2025/03/18 - 16:15:03,49.38577404,1.06897755,0
2025/03/18 - 16:15:04,49.38578058,1.06898947,0
2025/03/18 - 16:15:05,49.38578300,1.06900482,0
2025/03/18 - 16:15:06,49.38578509,1.06902095,0
2025/03/18 - 16:15:07,49.38578885,1.06903823,0
2025/03/18 - 16:15:08,49.38578948,1.06905497,0
2025/03/18 - 16:15:09,49.38578385,1.06907095,0
2025/03/18 - 16:15:10,49.38577982,1.06908992,0
2025/03/18 - 16:15:11,49.38577944,1.06909866,0
2025/03/18 - 16:15:12,49.38577494,1.06911614,0
2025/03/18 - 16:15:13,49.38576939,1.06912897,0
2025/03/18 - 16:15:14,49.38576415,1.06914751,0
2025/03/18 - 16:15:15,49.38575873,1.06915769,0
2025/03/18 - 16:15:16,49.38575656,1.06917538,0
2025/03/18 - 16:15:17,49.38575572,1.06918641,0
2025/03/18 - 16:15:18,49.38575066,1.06919879,0
2025/03/18 - 16:15:19,49.38574585,1.06920305,0
2025/03/18 - 16:15:20,49.38574001,1.06920694,0
2025/03/18 - 16:15:21,49.38574017,1.06921561,0
2025/03/18 - 16:15:22,49.38573932,1.06921650,0
2025/03/18 - 16:15:23,49.38573836,1.06921688,0
2025/03/18 - 16:15:24,49.38573944,1.06921708,0
2025/03/18 - 16:15:25,49.38573979,1.06921737,0
2025/03/18 - 16:15:26,49.38573908,1.06922733,0
2025/03/18 - 16:15:27,49.38573628,1.06923961,0
2025/03/18 - 16:15:28,49.38573287,1.06925559,0
2025/03/18 - 16:15:29,49.38572941,1.06927435,0
2025/03/18 - 16:15:30,49.38572564,1.06929393,0
2025/03/18 - 16:15:31,49.38572182,1.06931638,0
2025/03/18 - 16:15:32,49.38571240,1.06933758,0
2025/03/18 - 16:15:33,49.38570503,1.06935997,0
2025/03/18 - 16:15:34,49.38569695,1.06937066,0
2025/03/18 - 16:15:35,49.38569250,1.06937734,0
2025/03/18 - 16:15:36,49.38568893,1.06938988,0
2025/03/18 - 16:15:37,49.38568607,1.06940421,0
2025/03/18 - 16:15:38,49.38568116,1.06942280,0
2025/03/18 - 16:15:39,49.38567786,1.06944167,0
2025/03/18 - 16:15:40,49.38567148,1.06946386,0
2025/03/18 - 16:15:41,49.38566724,1.06948137,0
2025/03/18 - 16:15:42,49.38566363,1.06949436,0
2025/03/18 - 16:15:43,49.38565824,1.06950982,0
2025/03/18 - 16:15:44,49.38565310,1.06952733,0
2025/03/18 - 16:15:45,49.38564807,1.06954441,0
2025/03/18 - 16:15:46,49.38564149,1.06956020,0
2025/03/18 - 16:15:47,49.38563624,1.06957587,0
2025/03/18 - 16:15:48,49.38563158,1.06958659,0
2025/03/18 - 16:15:49,49.38562790,1.06960683,0
2025/03/18 - 16:15:50,49.38562293,1.06962372,0
2025/03/18 - 16:15:51,49.38561859,1.06963640,0
2025/03/18 - 16:15:52,49.38561072,1.06965004,0
2025/03/18 - 16:15:53,49.38560279,1.06966663,0
2025/03/18 - 16:15:54,49.38559604,1.06968414,0
2025/03/18 - 16:15:55,49.38558570,1.06970253,0
2025/03/18 - 16:15:56,49.38557801,1.06972117,0
2025/03/18 - 16:15:57,49.38557277,1.06974087,0
2025/03/18 - 16:15:58,49.38557009,1.06975474,0
2025/03/18 - 16:15:59,49.38556822,1.06977003,0
2025/03/18 - 16:16:00,49.38556240,1.06978470,0
2025/03/18 - 16:16:01,49.38555724,1.06979981,0
2025/03/18 - 16:16:02,49.38555275,1.06981824,0
2025/03/18 - 16:16:03,49.38554620,1.06983227,0
2025/03/18 - 16:16:04,49.38553940,1.06985017,0
2025/03/18 - 16:16:05,49.38553336,1.06986567,0
2025/03/18 - 16:16:06,49.38552793,1.06988385,0
2025/03/18 - 16:16:07,49.38552434,1.06990382,0
2025/03/18 - 16:16:08,49.38552051,1.06992095,0
2025/03/18 - 16:16:09,49.38551546,1.06993579,0
2025/03/18 - 16:16:10,49.38551069,1.06995181,0
2025/03/18 - 16:16:11,49.38550606,1.06996480,0
2025/03/18 - 16:16:12,49.38549993,1.06998256,0
2025/03/18 - 16:16:13,49.38549366,1.06999911,0
2025/03/18 - 16:16:14,49.38548888,1.07001186,0
2025/03/18 - 16:16:15,49.38548436,1.07002596,0
2025/03/18 - 16:16:16,49.38547419,1.07004068,0
2025/03/18 - 16:16:17,49.38547157,1.07006453,0
2025/03/18 - 16:16:18,49.38546327,1.07008067,0
2025/03/18 - 16:16:19,49.38545871,1.07009518,0
2025/03/18 - 16:16:20,49.38545303,1.07011669,0
2025/03/18 - 16:16:21,49.38544863,1.07013456,0
2025/03/18 - 16:16:22,49.38544144,1.07015792,0
2025/03/18 - 16:16:23,49.38543357,1.07017664,0
2025/03/18 - 16:16:24,49.38542751,1.07018707,0
2025/03/18 - 16:16:25,49.38542292,1.07020906,0
2025/03/18 - 16:16:26,49.38541988,1.07022267,0
2025/03/18 - 16:16:27,49.38541151,1.07023074,0
2025/03/18 - 16:16:28,49.38540643,1.07024583,0
2025/03/18 - 16:16:29,49.38539843,1.07026816,0
2025/03/18 - 16:16:30,49.38539165,1.07028805,0
2025/03/18 - 16:16:31,49.38538650,1.07030472,0
2025/03/18 - 16:16:32,49.38538339,1.07032705,0
2025/03/18 - 16:16:33,49.38538094,1.07034440,0
2025/03/18 - 16:16:34,49.38537422,1.07035738,0
2025/03/18 - 16:16:35,49.38537044,1.07037135,0
2025/03/18 - 16:16:36,49.38536335,1.07038551,0
2025/03/18 - 16:16:37,49.38535315,1.07039670,0
2025/03/18 - 16:16:38,49.38534546,1.07040157,0
2025/03/18 - 16:16:39,49.38533642,1.07040403,0
2025/03/18 - 16:16:40,49.38532484,1.07040747,0
2025/03/18 - 16:16:41,49.38531379,1.07040872,0
2025/03/18 - 16:16:42,49.38530190,1.07041781,0
2025/03/18 - 16:16:43,49.38529033,1.07042608,0
2025/03/18 - 16:16:44,49.38527759,1.07042614,0
2025/03/18 - 16:16:45,49.38527112,1.07043406,0
2025/03/18 - 16:16:46,49.38526442,1.07043978,0
2025/03/18 - 16:16:47,49.38525351,1.07045195,0
2025/03/18 - 16:16:48,49.38524381,1.07046237,0
2025/03/18 - 16:16:49,49.38523430,1.07047065,0
2025/03/18 - 16:16:50,49.38521965,1.07047602,0
2025/03/18 - 16:16:51,49.38520851,1.07048325,0
2025/03/18 - 16:16:52,49.38519976,1.07048938,0
2025/03/18 - 16:16:53,49.38519980,1.07049101,0
2025/03/18 - 16:16:54,49.38520340,1.07048973,0
2025/03/18 - 16:16:55,49.38520563,1.07048728,0
2025/03/18 - 16:16:56,49.38520617,1.07048558,0
2025/03/18 - 16:16:57,49.38520543,1.07048478,0
2025/03/18 - 16:16:58,49.38520500,1.07048498,0
2025/03/18 - 16:16:59,49.38520503,1.07048536,0
2025/03/18 - 16:17:00,49.38520526,1.07048587,0
2025/03/18 - 16:17:01,49.38520535,1.07048641,0
2025/03/18 - 16:17:02,49.38520449,1.07048771,0
2025/03/18 - 16:17:03,49.38520425,1.07048784,0
2025/03/18 - 16:17:04,49.38520506,1.07048612,0
2025/03/18 - 16:17:05,49.38520515,1.07048771,0
2025/03/18 - 16:17:06,49.38520457,1.07048840,0
2025/03/18 - 16:17:07,49.38520435,1.07049035,0
2025/03/18 - 16:17:08,49.38519857,1.07050245,0
2025/03/18 - 16:17:09,49.38518403,1.07052024,0
2025/03/18 - 16:17:10,49.38516803,1.07053371,0
2025/03/18 - 16:17:11,49.38515436,1.07054071,0
2025/03/18 - 16:17:12,49.38514013,1.07055151,0
2025/03/18 - 16:17:13,49.38512776,1.07056289,0
2025/03/18 - 16:17:14,49.38511713,1.07057322,0
2025/03/18 - 16:17:15,49.38510808,1.07058586,0
2025/03/18 - 16:17:16,49.38509845,1.07059550,0
2025/03/18 - 16:17:17,49.38508772,1.07060271,0
2025/03/18 - 16:17:18,49.38507775,1.07061200,0
2025/03/18 - 16:17:19,49.38506524,1.07062086,0
2025/03/18 - 16:17:20,49.38505589,1.07063221,0
2025/03/18 - 16:17:21,49.38504925,1.07064011,0
2025/03/18 - 16:17:22,49.38504167,1.07065056,0
2025/03/18 - 16:17:23,49.38503364,1.07065906,0
2025/03/18 - 16:17:24,49.38502548,1.07066874,0
2025/03/18 - 16:17:25,49.38502086,1.07068569,0
2025/03/18 - 16:17:26,49.38501669,1.07070387,0
2025/03/18 - 16:17:27,49.38501425,1.07072491,0
2025/03/18 - 16:17:28,49.38501205,1.07074301,0
2025/03/18 - 16:17:29,49.38501156,1.07075934,0
2025/03/18 - 16:17:30,49.38501172,1.07077639,0
2025/03/18 - 16:17:31,49.38501262,1.07079645,0
2025/03/18 - 16:17:32,49.38501543,1.07081514,0
2025/03/18 - 16:17:33,49.38501711,1.07083330,0
2025/03/18 - 16:17:34,49.38501630,1.07085073,0
2025/03/18 - 16:17:35,49.38501862,1.07086920,0
2025/03/18 - 16:17:37,49.38501952,1.07088638,0
2025/03/18 - 16:17:38,49.38502058,1.07090388,0
2025/03/18 - 16:17:39,49.38502207,1.07091585,0
2025/03/18 - 16:17:40,49.38503076,1.07093435,0
2025/03/18 - 16:17:41,49.38503759,1.07095138,0
2025/03/18 - 16:17:42,49.38504299,1.07096569,0
2025/03/18 - 16:17:43,49.38504715,1.07098120,0
2025/03/18 - 16:17:44,49.38505360,1.07099365,0
2025/03/18 - 16:17:45,49.38506053,1.07100556,0
2025/03/18 - 16:17:46,49.38506666,1.07101834,0
2025/03/18 - 16:17:47,49.38507234,1.07103045,0
2025/03/18 - 16:17:48,49.38507969,1.07104611,0
2025/03/18 - 16:17:49,49.38508389,1.07106455,0
2025/03/18 - 16:17:50,49.38509383,1.07108200,0
2025/03/18 - 16:17:51,49.38509865,1.07109528,0
2025/03/18 - 16:17:52,49.38510091,1.07110998,0
2025/03/18 - 16:17:53,49.38510948,1.07112144,0
2025/03/18 - 16:17:54,49.38511656,1.07113614,0
2025/03/18 - 16:17:55,49.38512173,1.07115130,0
2025/03/18 - 16:17:56,49.38512485,1.07116478,0
2025/03/18 - 16:17:57,49.38513107,1.07118018,0
2025/03/18 - 16:17:58,49.38514085,1.07119353,0
2025/03/18 - 16:17:59,49.38514886,1.07120568,0
2025/03/18 - 16:18:00,49.38515686,1.07121881,0
2025/03/18 - 16:18:01,49.38516699,1.07123156,0
2025/03/18 - 16:18:02,49.38517521,1.07124433,0
2025/03/18 - 16:18:03,49.38518337,1.07125555,0
2025/03/18 - 16:18:04,49.38519034,1.07126201,0
2025/03/18 - 16:18:05,49.38519883,1.07126688,0
2025/03/18 - 16:18:06,49.38520799,1.07127080,0
2025/03/18 - 16:18:07,49.38522007,1.07127508,0
2025/03/18 - 16:18:08,49.38523584,1.07128230,0
2025/03/18 - 16:18:09,49.38524725,1.07129043,0
2025/03/18 - 16:18:10,49.38525596,1.07129776,0
2025/03/18 - 16:18:11,49.38526637,1.07130372,0
2025/03/18 - 16:18:12,49.38527605,1.07130574,0
2025/03/18 - 16:18:13,49.38528661,1.07130447,0
2025/03/18 - 16:18:14,49.38529836,1.07130149,0
2025/03/18 - 16:18:15,49.38531147,1.07129968,0
2025/03/18 - 16:18:16,49.38532311,1.07129595,0
2025/03/18 - 16:18:17,49.38533314,1.07128786,0
2025/03/18 - 16:18:18,49.38534444,1.07127598,0
2025/03/18 - 16:18:19,49.38535444,1.07126662,0
2025/03/18 - 16:18:20,49.38536250,1.07125696,0
2025/03/18 - 16:18:21,49.38536855,1.07124744,0
2025/03/18 - 16:18:22,49.38537500,1.07123772,0
2025/03/18 - 16:18:23,49.38538282,1.07123161,0
2025/03/18 - 16:18:24,49.38539418,1.07122452,0
2025/03/18 - 16:18:25,49.38540557,1.07121658,0
2025/03/18 - 16:18:26,49.38541642,1.07120818,0
2025/03/18 - 16:18:27,49.38542570,1.07119887,0
2025/03/18 - 16:18:28,49.38542953,1.07119126,0
2025/03/18 - 16:18:29,49.38543675,1.07118383,0
2025/03/18 - 16:18:30,49.38544389,1.07117405,0
2025/03/18 - 16:18:31,49.38545383,1.07116588,0
2025/03/18 - 16:18:32,49.38546458,1.07115360,0
2025/03/18 - 16:18:33,49.38547463,1.07114311,0
2025/03/18 - 16:18:34,49.38548630,1.07113316,0
2025/03/18 - 16:18:35,49.38549744,1.07112261,0
2025/03/18 - 16:18:36,49.38551029,1.07111458,0
2025/03/18 - 16:18:37,49.38551944,1.07110851,0
2025/03/18 - 16:18:38,49.38552947,1.07110075,0
2025/03/18 - 16:18:39,49.38553919,1.07109009,0
2025/03/18 - 16:18:40,49.38554870,1.07108251,0
2025/03/18 - 16:18:41,49.38555766,1.07107396,0
2025/03/18 - 16:18:42,49.38556582,1.07106336,0
2025/03/18 - 16:18:43,49.38557235,1.07104942,0
2025/03/18 - 16:18:44,49.38557542,1.07103519,0
2025/03/18 - 16:18:45,49.38558218,1.07102690,0
2025/03/18 - 16:18:46,49.38558495,1.07101774,0
2025/03/18 - 16:18:47,49.38558594,1.07100806,0
2025/03/18 - 16:18:48,49.38558824,1.07099103,0
2025/03/18 - 16:18:49,49.38558878,1.07097367,0
2025/03/18 - 16:18:50,49.38559118,1.07095654,0
2025/03/18 - 16:18:51,49.38559295,1.07094047,0
2025/03/18 - 16:18:52,49.38559723,1.07092347,0
2025/03/18 - 16:18:53,49.38560127,1.07090867,0
2025/03/18 - 16:18:54,49.38560354,1.07089270,0
2025/03/18 - 16:18:55,49.38560235,1.07088004,0
2025/03/18 - 16:18:56,49.38560321,1.07086334,0
2025/03/18 - 16:18:57,49.38560966,1.07084838,0
2025/03/18 - 16:18:58,49.38561806,1.07084283,0
2025/03/18 - 16:18:59,49.38562819,1.07084487,0
2025/03/18 - 16:19:00,49.38563493,1.07084615,0
2025/03/18 - 16:19:01,49.38563985,1.07085046,0
2025/03/18 - 16:19:02,49.38564735,1.07085188,0
2025/03/18 - 16:19:03,49.38565445,1.07085068,0
2025/03/18 - 16:19:04,49.38566389,1.07085319,0
2025/03/18 - 16:19:05,49.38567577,1.07085422,0
2025/03/18 - 16:19:06,49.38568846,1.07085318,0
2025/03/18 - 16:19:07,49.38570625,1.07084513,0
2025/03/18 - 16:19:08,49.38571577,1.07084632,0
2025/03/18 - 16:19:09,49.38572296,1.07085421,0
2025/03/18 - 16:19:10,49.38573406,1.07085415,0
2025/03/18 - 16:19:11,49.38574800,1.07085479,0
2025/03/18 - 16:19:12,49.38575911,1.07085745,0
2025/03/18 - 16:19:13,49.38576805,1.07085832,0
2025/03/18 - 16:19:14,49.38577979,1.07085763,0
2025/03/18 - 16:19:15,49.38579525,1.07085694,0
2025/03/18 - 16:19:16,49.38580669,1.07085933,0
2025/03/18 - 16:19:17,49.38582014,1.07086164,0
2025/03/18 - 16:19:18,49.38582790,1.07085791,0
2025/03/18 - 16:19:19,49.38583611,1.07085600,0
2025/03/18 - 16:19:20,49.38584864,1.07085627,0
2025/03/18 - 16:19:21,49.38586119,1.07085689,0
2025/03/18 - 16:19:22,49.38587330,1.07086400,0
2025/03/18 - 16:19:23,49.38588042,1.07086681,0
2025/03/18 - 16:19:24,49.38589065,1.07086905,0
2025/03/18 - 16:19:25,49.38589661,1.07087098,0
2025/03/18 - 16:22:30,49.38591405,1.07087994,0
2025/03/18 - 16:22:31,49.38591369,1.07087879,0
2025/03/18 - 16:22:32,49.38591396,1.07087846,0
2025/03/18 - 16:22:33,49.38591461,1.07087707,0
2025/03/18 - 16:22:34,49.38591685,1.07087706,0
2025/03/18 - 16:22:35,49.38592070,1.07087746,0
2025/03/18 - 16:22:36,49.38593009,1.07087829,0
2025/03/18 - 16:22:37,49.38594056,1.07087766,0
2025/03/18 - 16:22:38,49.38595758,1.07088105,0
2025/03/18 - 16:22:39,49.38596770,1.07088128,0
2025/03/18 - 16:22:40,49.38597887,1.07088141,0
2025/03/18 - 16:22:41,49.38598654,1.07088042,0
2025/03/18 - 16:22:42,49.38599680,1.07087450,0
2025/03/18 - 16:22:43,49.38600916,1.07087626,0
2025/03/18 - 16:22:44,49.38601469,1.07087469,0
2025/03/18 - 16:22:45,49.38601493,1.07087460,0
2025/03/18 - 16:22:46,49.38601255,1.07087255,0
2025/03/18 - 16:22:47,49.38600967,1.07086853,0
2025/03/18 - 16:22:48,49.38600929,1.07086738,0
2025/03/18 - 16:22:49,49.38600919,1.07086705,0
2025/03/18 - 16:22:50,49.38600743,1.07086671,0
2025/03/18 - 16:22:51,49.38600767,1.07086643,0
2025/03/18 - 16:22:52,49.38600721,1.07087003,0
2025/03/18 - 16:22:53,49.38600679,1.07087314,0
2025/03/18 - 16:22:54,49.38600620,1.07087567,0
2025/03/18 - 16:22:55,49.38600696,1.07088004,0
2025/03/18 - 16:22:56,49.38600685,1.07087995,0
2025/03/18 - 16:22:57,49.38600703,1.07088139,0
2025/03/18 - 16:22:58,49.38601943,1.07088043,0
2025/03/18 - 16:22:59,49.38603229,1.07088279,0
2025/03/18 - 16:23:00,49.38603814,1.07088465,0
2025/03/18 - 16:23:01,49.38604656,1.07088759,0
2025/03/18 - 16:23:02,49.38606045,1.07089113,0
2025/03/18 - 16:23:03,49.38607151,1.07089377,0
2025/03/18 - 16:23:04,49.38607993,1.07089375,0
2025/03/18 - 16:23:05,49.38608685,1.07089274,0
2025/03/18 - 16:23:06,49.38609659,1.07089305,0
2025/03/18 - 16:23:07,49.38610253,1.07089192,0
2025/03/18 - 16:23:08,49.38611224,1.07089433,0
2025/03/18 - 16:23:09,49.38612306,1.07089987,0
2025/03/18 - 16:23:10,49.38613261,1.07090384,0
2025/03/18 - 16:23:11,49.38613899,1.07090077,0
2025/03/18 - 16:23:12,49.38613822,1.07090055,0
2025/03/18 - 16:23:13,49.38614250,1.07089962,0
2025/03/18 - 16:23:14,49.38614849,1.07089624,0
2025/03/18 - 16:23:15,49.38615825,1.07089681,0
2025/03/18 - 16:23:16,49.38616580,1.07089501,0
2025/03/18 - 16:23:17,49.38618681,1.07089045,0
2025/03/18 - 16:23:18,49.38620129,1.07088879,0
2025/03/18 - 16:23:19,49.38620800,1.07088558,0
2025/03/18 - 16:23:20,49.38622045,1.07088120,0
2025/03/18 - 16:23:21,49.38622842,1.07088600,0
2025/03/18 - 16:23:22,49.38624460,1.07088966,0
2025/03/18 - 16:23:23,49.38625681,1.07088960,0
2025/03/18 - 16:23:24,49.38627265,1.07088657,0
2025/03/18 - 16:23:25,49.38628242,1.07088886,0
2025/03/18 - 16:23:26,49.38629471,1.07088664,0
2025/03/18 - 16:23:27,49.38630326,1.07088903,0
2025/03/18 - 16:23:28,49.38631428,1.07089492,0
2025/03/18 - 16:23:29,49.38632136,1.07089778,0
2025/03/18 - 16:23:30,49.38633561,1.07089803,0
2025/03/18 - 16:23:31,49.38634652,1.07089629,0
2025/03/18 - 16:23:32,49.38635512,1.07088945,0
2025/03/18 - 16:23:33,49.38636351,1.07089245,0
2025/03/18 - 16:23:34,49.38637440,1.07089948,0
2025/03/18 - 16:23:35,49.38637841,1.07091427,0
2025/03/18 - 16:23:36,49.38638420,1.07091981,0
2025/03/18 - 16:23:37,49.38639381,1.07092442,0
2025/03/18 - 16:23:38,49.38640327,1.07092720,0
2025/03/18 - 16:23:39,49.38641077,1.07093248,0
2025/03/18 - 16:23:40,49.38641533,1.07094225,0
2025/03/18 - 16:23:41,49.38641947,1.07096381,0
2025/03/18 - 16:23:42,49.38642133,1.07098438,0
2025/03/18 - 16:23:43,49.38641807,1.07100467,0
2025/03/18 - 16:23:44,49.38641885,1.07102243,0
